x1,x2,x3,x4,y
-0.48058073422070213,-5.774272907768291,-1.370726509883452,-2.933516732543671,-6.406473221578369
1.2447234428364105,13.096089665567414,-0.53946427313795,-1.653845088650073,14.000272407042422
0.2468427631694507,2.7776717950436547,-0.0004650315498206936,1.3359997307205034,1.6995347991335028
-0.38578431436836247,-2.5270660170397496,6.957993867253529,7.485554161595963,-4.266838971310346
-1.5739343033337472,-15.00016138206462,-2.8044516183355306,-4.750363300041719,-15.641987084531774
-0.9470084815481918,-9.745295439634763,5.594670908953203,5.649583159899438,-9.707382837782474
-0.44203282309704,-3.6873081034095443,2.3823672289452755,3.691256638105301,-2.712097680354499
-2.555992195113849,-24.97737583665805,8.644979667822376,9.867297249363592,-27.942654257266895
0.8414829016211209,7.567996426110992,3.7401953805338506,3.636710631086044,9.613295518475777
-1.147919970465859,-11.714228933767076,23.98564235798209,25.39268394313114,-11.963237777073564
-0.7548763143683394,-7.035855779122145,-3.968853284287434,-4.407663655742377,-5.2995233699558675
0.2692601617055703,2.8640461154518206,-1.081723467397397,-0.9883873862186877,3.0693828323656365
0.6964977355299787,7.250290140814865,3.4632837242549566,2.433043411749299,9.266557969949218
-1.2947112036015311,-11.84399594638751,8.356617254188942,9.588911753958499,-12.540690214013809
0.9474428353757688,8.927591243316394,-2.3778597910080554,-1.3214478061407955,8.816875670942805
-0.4658029396950574,-6.396491305469031,2.6574530760559187,4.326352958419982,-5.700773640437134
1.2719262334575945,13.363654746592907,12.361436671399764,12.787138630899019,15.349692310052811
-0.09103264850936169,-0.384453327744979,-2.0524580965399273,-3.2950403950638574,-0.5249752810599865
-1.0940918901656302,-10.891238895263847,-3.248191456599906,-5.402625858614943,-11.332157232821293
0.9692539344524282,7.5227196688708755,-22.980036893068338,-23.87029574682028,8.67503252549872
0.6658603607450864,6.6665146155672135,10.924651637505178,10.354568607199239,6.464925477595738
0.4808642393552934,4.922659306466608,9.147033832125958,9.988682180975978,2.906778277752201
0.5598973440070549,5.697193386215042,10.821632949216013,10.0147938443484,5.2796158997175935
-2.116711795601131,-22.262593841864526,-14.549416952013278,-15.927504910582815,-23.00121635625809
-0.18662057309857596,-1.5363302694586205,-17.06228335159342,-15.114181032842689,-1.9572048465042005
-0.5824296087176943,-7.290937181264199,-5.17759419516045,-5.1402791821135,-6.909608094448931
0.23014709543039658,2.78927514705539,5.763892505122683,5.198530347037609,1.3403673388206259
0.6428777085726064,6.962046077169767,4.9189184811539475,6.474607517238161,7.921581131610423
-0.6717726611803453,-6.330067449127992,-7.432802084402441,-8.429105637373505,-7.859004786853466
-0.2592011196168132,-2.3835407311953194,-2.822406313930478,-2.61934369205206,-1.3072972805297085
1.145589761010132,9.500609263640285,0.7996107133017669,0.28893385791852516,9.25871038958592
0.1799847387272065,1.8361669825727633,16.67211213348147,16.692175602141415,2.983700809468131
-1.0019624935556306,-9.313111298356521,2.9785654698037574,4.600581965351873,-10.843876141454356
1.9548929797665686,19.436266173716998,-1.479178724321026,-0.40105861555823635,23.010228592707524
