x1,x2,x3,x4,y
7.929621865006226,7.204601494573585,1000.9579540677236,999.1894129099636,14.06119107879941
3.1264840954109974,1.1261046056501427,999.148287535585,999.9681329072832,4.281548042533206
-20.36136407304261,-20.4167023614877,996.5411834331194,998.7090796753489,-41.03510836761003
9.340637943388392,9.702841249077311,1000.7328942666587,999.7621608897064,19.896898992876125
6.425014319400008,4.0612474815718755,997.7406004532398,998.3815197132899,10.292842933657663
-5.31788520623785,-5.423708535785374,999.9340117402443,1000.0487277685788,-10.649052639005493
20.269049972970294,19.340312195586872,999.0089511484783,1000.0117791694839,39.81005500170328
23.63582750009798,22.70774758247445,1004.0686557598738,1001.9009136203945,47.21219675646729
3.423813282771731,2.737332396610721,1000.4904908653643,1000.1735225883144,6.389849501989407
3.0832018712939218,1.170022794978786,998.3249028464933,999.4816893390027,2.7216790561655744
12.46560451279943,12.163100666508734,1000.1261439144173,1000.5329463428628,24.741390328184437
8.105380183947391,9.032716405780102,997.6762989997767,998.1872285475944,16.93512814175066
0.22129426540861058,0.5603105549783901,999.6977012272293,1000.40771820004,2.650612826505961
0.7456376069426625,-0.03646865091821927,998.7614813914151,998.9252599125135,1.9804217408298086
-4.883902970350543,-6.537835112927757,997.955851407244,999.3435160543269,-12.035619259366236
-17.750155982707724,-16.471927996072115,997.4690797745785,998.7978174487665,-34.01513710229214
13.17718594602704,12.882927113372137,1000.8693543187375,1000.3324432566549,27.655483361603693
-1.8768658461125332,0.49561072831287745,999.7603052223134,999.1367274762305,-0.7420911210098786
9.165539578769545,9.183927145236138,999.6881028647093,999.8842769113721,18.611728409003888
-1.480379491531161,-1.1171287160038639,1000.2449881225047,1001.3099637733449,-2.567426795294024
-1.852191580312585,-0.9085575725729655,1000.7270518620968,1001.2289818650559,-2.577887581978856
11.204703858991653,12.062338925799185,1000.4545552133452,1001.1934469232517,22.676334570452482
-0.8470213811140108,-0.1225537210024571,996.7413684332168,999.4774545464169,0.2635589344757657
2.6036335233587455,2.9692266936233493,1002.0387553574259,1001.9939605201573,4.542370612536432
17.18987032523654,17.407609854420638,999.1314389810874,998.9357503793325,34.68076331342767
-9.103305818144538,-9.079853077205176,998.9083652819388,998.670998935317,-17.33343908908863
12.064977440375715,12.387246345202357,997.5338822200627,999.7673131372152,24.992429550167067
-14.253270234739524,-14.89740724437091,1001.0415681757179,1000.6247458052718,-27.245823533307526
0.27373310503872716,2.473945977143604,998.6794727093177,999.1860998488814,1.9932956815591092
-5.746232882724205,-5.454100949252911,1002.5823866502737,1001.2341113593919,-11.307741554366348
0.4799636518636832,-0.765464104057646,998.8426876183747,1000.034387681889,1.133288704502175
-12.369037019812259,-13.32721024696013,999.3337009384942,999.7671976854483,-23.948794537977054
1.8669264661777323,3.346306379315801,998.3258646912079,1000.2308226089,5.9104652346484565
-4.72932441287387,-6.106934783080847,1001.2371101397003,1000.6632290557013,-10.052638115151437
-1.9232597098725692,-1.9877640567475012,999.5478219516554,999.9539095729509,-3.482244621680861
-11.41595635173686,-10.018939264081283,1002.6165708983806,1001.7734331389065,-20.26957947271174
