x1,x2,x3,x4
-17.97962839708541,-15.246912712473616,1002.5578560375906,1001.0885882686844
4.394615260546172,3.824267445136664,998.4091992263268,999.2753372474864
-1.4877674505432104,-1.2952963277522234,997.5743917127504,997.8561637761368
3.165577667812797,3.7802541052531446,1001.381505205946,1001.6854245472944
24.7431220474065,23.43349479736501,999.5125188493396,1000.2686558776896
-18.319071302271773,-17.791957224012393,997.2322323438224,999.3065274553084
-5.769896411438225,-5.992828005287506,1001.1871216627004,1000.566185520024
9.217932683461738,9.749177632685331,998.9100427700162,998.3273334490798
1.8108320701932483,0.5355790036449379,997.7624454136262,997.8392258567146
12.264720982904151,11.269676755628003,999.162416636688,1000.1714065207389
17.75465537128874,17.47127173329943,999.3627892531832,1000.1534497858304
-6.948137690499471,-6.568376157779797,1002.4654320883126,1001.1888579990476
-10.568667308190708,-10.065127068981091,1000.4884707913262,1000.0058373509918
6.605172816672891,4.878829533599102,999.8622776545236,1000.549592822686
-3.5399607680141845,-2.990298109193796,999.1017757871908,999.2028824384709
4.058627883040674,3.819295153597661,1000.4332032078244,999.7092510107487
5.632724920697768,6.643357617030973,1000.2519073248732,999.6862705518656
2.1144973677286445,2.8950183267754053,997.1947855998442,998.3902212585048
7.231873475570758,6.827501005665654,997.5483683002852,997.9240666298252
-2.075351700174521,-3.307059870085233,998.629992716478,1000.0321780144776
-9.254815808711903,-8.617236474131348,1000.3347115661876,999.002616231926
5.683789664643994,2.338449921365252,1000.9355827071336,1000.6773925451243
-16.042940890150234,-14.516494916188105,999.3189461995926,999.4292606386146
-1.0501238131461856,-1.8662745484466328,999.2324793203568,999.4926438310138
-3.1179727216777566,-2.7195962033307,1000.284222779842,999.5962060467784
2.0795915756326213,2.8028501798446883,1000.068285293149,1000.0659284826436
-7.367165847498303,-7.105704590874289,997.8312672570306,998.811822285379
18.520569980306444,20.88269950416577,1001.0166561539094,1000.1074305888346
-11.257724426356983,-12.494261940871963,997.8826222835008,998.6560022643976
-3.316889575782173,-2.410711000713375,999.7938881072216,999.6845716327052
-9.24637332777516,-8.853319183142895,998.2776098421938,998.074749531886
-1.560727904289525,-1.167008656834918,1001.6778569983652,1000.1568514487587
-13.325303791168498,-11.917040864010575,1000.4377837084942,1002.1655617739292
15.516169988641838,16.253732917182667,999.2104037098716,998.8502118767866
-4.007356409130171,-4.646242451438007,998.2161108034528,998.1204831960664
3.982267081341612,3.23760916197012,998.6537587553688,998.70615732122
1.5347986218216,-0.9564248222177952,998.8857537031744,1000.1218773232088
4.670701524306338,6.181533530819669,1000.2730423700748,1000.2172915728293
4.866263152341348,6.020460202808175,1000.9819559221816,1000.3455904797572
-16.126712728339925,-16.3191721780032,997.3976098075312,998.9732953407938
2.436060467869084,4.14763873622202,997.7116556643956,998.4539515116448
-1.2623671925138666,-0.5698575633831646,1000.5061613832823,1000.3042102411702
0.0992539737257779,-0.6383202610989555,999.0062125700946,1000.0314022108314
-16.93480477072319,-19.32687967122124,1000.5043795689504,1000.6476727359964
-2.8495758124026422,-2.592926794130912,998.4272505688282,999.1621556266196
4.675615699564531,4.866472272199643,1000.612156004448,999.2372941657388
-13.427173835203147,-14.282168547296925,1001.0827906909324,1000.8480816032076
8.101606733890382,6.6535167609070935,999.4963508058032,999.3930245298768
1.1335185149382567,3.1685273384891017,1002.5869689650144,1001.2269059213083
1.3799948562891453,1.074973733165426,998.3852685316408,998.8709160496628
8.121742606677032,9.282377762407643,999.8284557775004,999.4932839216502
24.481879534740347,26.99334782914893,1002.8793054161016,1001.3098554545272
-14.726297582249032,-14.853369515594794,999.9864415884877,1000.9702707958942
-0.2352867820074501,-1.394571497927783,998.4734271819676,998.6323217473466
-3.207695556843542,-2.4174277406070086,998.1556143274594,999.788671210682
6.439148946427601,5.162066755202238,1001.7596344398607,1001.2439294437112
1.0845990148388711,0.4507964335076851,1000.08152325831,1000.8531418947103
17.355831518213577,17.778633047047155,999.2074274707296,1000.3427087401898
-15.864857347662296,-13.721842470935169,999.9835249378395,1000.1774342182348
12.064977440375715,12.387246345202357,997.5338822200628,999.7673131372152
12.86447835042984,12.832553525319572,1000.8012925580506,1000.385808090986
10.025513349860224,8.657423378212117,1001.021551110004,1000.3528555334912
6.930860374907407,5.9068553519747855,1000.6291193439712,1000.3982144931566
17.954664042615804,18.96742579689777,999.2058406899048,1000.1393418023388
-0.338894057610363,0.0240375225517024,1000.001791982889,999.0918339598512
16.328996699040506,16.58849522583576,999.1024428538634,998.721288536049
5.499167105241948,5.409587585535327,1003.7314751988956,1001.7421321630476
-6.485186067074391,-6.810523508135874,999.1728940502168,1000.4570088695414
-8.780001194744557,-7.295960120863176,1000.392725038328,999.3268978167692
4.606902887115566,3.440207676519916,998.7879726159748,998.8446716873888
1.4810480296682025,1.420252405156243,998.1413907023452,998.5426793963694
